Check-in Date,Check-out Date,Price in NZD,URL
2024-08-30,2024-08-31,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-08-30&guests=3&adults=3&check_out=2024-08-31&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-08-31,2024-09-01,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-08-31&guests=3&adults=3&check_out=2024-09-01&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-01,2024-09-02,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-01&guests=3&adults=3&check_out=2024-09-02&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-02,2024-09-03,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-02&guests=3&adults=3&check_out=2024-09-03&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-03,2024-09-04,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-03&guests=3&adults=3&check_out=2024-09-04&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-04,2024-09-05,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-04&guests=3&adults=3&check_out=2024-09-05&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-05,2024-09-06,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-05&guests=3&adults=3&check_out=2024-09-06&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-06,2024-09-07,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-06&guests=3&adults=3&check_out=2024-09-07&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-07,2024-09-08,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-07&guests=3&adults=3&check_out=2024-09-08&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-08,2024-09-09,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-08&guests=3&adults=3&check_out=2024-09-09&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-09,2024-09-10,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-09&guests=3&adults=3&check_out=2024-09-10&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-10,2024-09-11,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-10&guests=3&adults=3&check_out=2024-09-11&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-11,2024-09-12,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-11&guests=3&adults=3&check_out=2024-09-12&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-12,2024-09-13,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-12&guests=3&adults=3&check_out=2024-09-13&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-13,2024-09-14,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-13&guests=3&adults=3&check_out=2024-09-14&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-14,2024-09-15,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-14&guests=3&adults=3&check_out=2024-09-15&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
